"","Race","Happy_level","Year"
"5517","White","Pretty happy",1976
"5518","White","Very happy",1976
"5519","White","Pretty happy",1976
"5520","White","Pretty happy",1976
"5521","White","Not too happy",1976
"5522","White","Very happy",1976
"5523","White","Not too happy",1976
"5524","White","Pretty happy",1976
"5525","White","Very happy",1976
"5526","White","Very happy",1976
"5527","White","Pretty happy",1976
"5528","White","Pretty happy",1976
"5529","White","Pretty happy",1976
"5530","White","Pretty happy",1976
"5531","White","Pretty happy",1976
"5532","White","Pretty happy",1976
"5533","White","Pretty happy",1976
"5534","White","Pretty happy",1976
"5535","White","Pretty happy",1976
"5536","Black","Not too happy",1976
"5537","Black","Pretty happy",1976
"5538","Black","Not too happy",1976
"5539","White","Pretty happy",1976
"5540","Black","Not too happy",1976
"5541","Black","Pretty happy",1976
"5542","White","Pretty happy",1976
"5543","White","Pretty happy",1976
"5544","White","Pretty happy",1976
"5545","Black","Not too happy",1976
"5546","Black","Very happy",1976
"5547","Black","Very happy",1976
"5548","White","Pretty happy",1976
"5549","White","Very happy",1976
"5550","White","Pretty happy",1976
"5551","White","Pretty happy",1976
"5552","White","Very happy",1976
"5553","White","Pretty happy",1976
"5554","White","Pretty happy",1976
"5555","White","Pretty happy",1976
"5556","White","Pretty happy",1976
"5557","White","Very happy",1976
"5558","White","Pretty happy",1976
"5559","White","Pretty happy",1976
"5560","Black","Pretty happy",1976
"5561","White","Very happy",1976
"5562","White","Pretty happy",1976
"5563","White","Very happy",1976
"5564","White","Pretty happy",1976
"5565","White","Pretty happy",1976
"5566","White","Pretty happy",1976
"5567","White","Pretty happy",1976
"5568","White","Pretty happy",1976
"5569","White","Pretty happy",1976
"5570","White","Pretty happy",1976
"5571","White","Very happy",1976
"5572","White","Pretty happy",1976
"5573","White","Very happy",1976
"5574","White","Pretty happy",1976
"5575","White","Pretty happy",1976
"5576","White","Pretty happy",1976
"5577","White","Pretty happy",1976
"5578","White","Pretty happy",1976
"5579","White","Pretty happy",1976
"5580","White","Very happy",1976
"5581","White","Pretty happy",1976
"5582","White","Pretty happy",1976
"5583","White","Very happy",1976
"5584","White","Very happy",1976
"5585","White","Pretty happy",1976
"5586","White","Pretty happy",1976
"5587","White","Very happy",1976
"5588","White","Pretty happy",1976
"5589","White","Not too happy",1976
"5590","White","Pretty happy",1976
"5591","White","Pretty happy",1976
"5592","White","Pretty happy",1976
"5593","White","Pretty happy",1976
"5594","White","Pretty happy",1976
"5595","White","Pretty happy",1976
"5596","White","Not too happy",1976
"5597","White","Pretty happy",1976
"5598","White","Very happy",1976
"5599","White","Pretty happy",1976
"5600","White","Not too happy",1976
"5601","White","Pretty happy",1976
"5602","White","Pretty happy",1976
"5603","White","Not too happy",1976
"5604","White","Pretty happy",1976
"5605","White","Pretty happy",1976
"5606","White","Pretty happy",1976
"5607","White","Pretty happy",1976
"5608","White","Very happy",1976
"5609","White","Pretty happy",1976
"5610","White","Very happy",1976
"5611","White","Pretty happy",1976
"5612","White","Very happy",1976
"5613","White","Pretty happy",1976
"5614","White","Not too happy",1976
"5615","White","Pretty happy",1976
"5616","White","Pretty happy",1976
"5617","White","Pretty happy",1976
"5618","White","Pretty happy",1976
"5619","White","Pretty happy",1976
"5620","White","Very happy",1976
"5621","White","Very happy",1976
"5622","White","Very happy",1976
"5623","White","Pretty happy",1976
"5624","White","Not too happy",1976
"5625","White","Very happy",1976
"5626","White","Pretty happy",1976
"5627","White","Very happy",1976
"5628","Black","Not too happy",1976
"5629","White","Very happy",1976
"5630","White","Pretty happy",1976
"5631","White","Very happy",1976
"5632","White","Pretty happy",1976
"5633","White","Very happy",1976
"5634","White","Very happy",1976
"5635","White","Pretty happy",1976
"5636","White","Pretty happy",1976
"5637","White","Pretty happy",1976
"5638","White","Pretty happy",1976
"5639","White","Pretty happy",1976
"5640","White","Pretty happy",1976
"5641","White","Pretty happy",1976
"5642","White","Very happy",1976
"5643","White","Very happy",1976
"5644","White","Pretty happy",1976
"5645","White","Not too happy",1976
"5646","White","Pretty happy",1976
"5647","White","Pretty happy",1976
"5648","White","Very happy",1976
"5649","Black","Not too happy",1976
"5650","White","Very happy",1976
"5651","White","Pretty happy",1976
"5652","White","Very happy",1976
"5653","White","Pretty happy",1976
"5654","White","Very happy",1976
"5655","White","Very happy",1976
"5656","White","Very happy",1976
"5657","White","Very happy",1976
"5658","White","Not too happy",1976
"5659","White","Pretty happy",1976
"5660","White","Pretty happy",1976
"5661","White","Pretty happy",1976
"5662","Black","Pretty happy",1976
"5663","White","Not too happy",1976
"5664","Black","Pretty happy",1976
"5665","White","Very happy",1976
"5666","White","Not too happy",1976
"5667","White","Pretty happy",1976
"5668","White","Pretty happy",1976
"5669","White","Very happy",1976
"5670","White","Not too happy",1976
"5671","White","Very happy",1976
"5672","White","Very happy",1976
"5673","White","Very happy",1976
"5674","White","Not too happy",1976
"5675","White","Pretty happy",1976
"5676","White","Pretty happy",1976
"5677","White","Very happy",1976
"5678","White","Very happy",1976
"5679","White","Not too happy",1976
"5680","White","Pretty happy",1976
"5681","White","Pretty happy",1976
"5682","Black","Very happy",1976
"5683","Black","Pretty happy",1976
"5684","White","Pretty happy",1976
"5685","White","Pretty happy",1976
"5686","White","Pretty happy",1976
"5687","White","Pretty happy",1976
"5688","White","Very happy",1976
"5689","White","Pretty happy",1976
"5690","White","Not too happy",1976
"5691","White","Very happy",1976
"5692","White","Pretty happy",1976
"5693","White","Pretty happy",1976
"5694","White","Not too happy",1976
"5695","White","Pretty happy",1976
"5696","White","Not too happy",1976
"5697","White","Very happy",1976
"5698","White","Very happy",1976
"5699","White","Pretty happy",1976
"5700","White","Very happy",1976
"5701","White","Pretty happy",1976
"5702","White","Very happy",1976
"5703","White","Very happy",1976
"5704","White","Pretty happy",1976
"5705","White","Very happy",1976
"5706","White","Very happy",1976
"5707","White","Very happy",1976
"5708","Black","Pretty happy",1976
"5709","Black","Pretty happy",1976
"5710","Black","Pretty happy",1976
"5711","Black","Not too happy",1976
"5712","Black","Pretty happy",1976
"5713","Black","Not too happy",1976
"5714","White","Pretty happy",1976
"5715","White","Pretty happy",1976
"5716","White","Not too happy",1976
"5717","White","Pretty happy",1976
"5718","White","Pretty happy",1976
"5719","White","Very happy",1976
"5720","White","Pretty happy",1976
"5721","White","Not too happy",1976
"5722","White","Pretty happy",1976
"5723","White","Not too happy",1976
"5724","White","Very happy",1976
"5725","White","Pretty happy",1976
"5726","White","Pretty happy",1976
"5727","White","Pretty happy",1976
"5728","White","Pretty happy",1976
"5729","White","Pretty happy",1976
"5730","White","Pretty happy",1976
"5731","White","Very happy",1976
"5732","White","Pretty happy",1976
"5733","White","Pretty happy",1976
"5734","White","Very happy",1976
"5735","White","Pretty happy",1976
"5736","White","Very happy",1976
"5737","White","Pretty happy",1976
"5738","Black","Not too happy",1976
"5739","Black","Very happy",1976
"5740","Black","Pretty happy",1976
"5741","Black","Pretty happy",1976
"5742","Black","Pretty happy",1976
"5743","White","Not too happy",1976
"5744","White","Very happy",1976
"5745","White","Very happy",1976
"5746","White","Pretty happy",1976
"5747","White","Pretty happy",1976
"5748","White","Not too happy",1976
"5749","White","Very happy",1976
"5750","White","Very happy",1976
"5751","White","Pretty happy",1976
"5752","White","Pretty happy",1976
"5753","White","Pretty happy",1976
"5754","White","Pretty happy",1976
"5755","White","Pretty happy",1976
"5756","White","Pretty happy",1976
"5757","Others","Pretty happy",1976
"5758","White","Very happy",1976
"5759","White","Pretty happy",1976
"5760","White","Pretty happy",1976
"5761","White","Not too happy",1976
"5762","White","Not too happy",1976
"5763","White","Very happy",1976
"5764","Black","Pretty happy",1976
"5765","White","Very happy",1976
"5766","White","Very happy",1976
"5767","White","Pretty happy",1976
"5768","Others","Very happy",1976
"5769","White","Very happy",1976
"5770","White","Very happy",1976
"5771","White","Very happy",1976
"5772","White","Very happy",1976
"5773","White","Pretty happy",1976
"5774","White","Very happy",1976
"5775","White","Not too happy",1976
"5776","White","Pretty happy",1976
"5777","White","Not too happy",1976
"5778","White","Very happy",1976
"5779","White","Pretty happy",1976
"5780","White","Very happy",1976
"5781","White","Not too happy",1976
"5782","White","Very happy",1976
"5783","White","Pretty happy",1976
"5784","Black","Pretty happy",1976
"5785","White","Pretty happy",1976
"5786","White","Pretty happy",1976
"5787","White","Very happy",1976
"5788","White","Very happy",1976
"5789","White","Pretty happy",1976
"5790","White","Pretty happy",1976
"5791","White","Pretty happy",1976
"5792","White","Pretty happy",1976
"5793","White","Very happy",1976
"5794","White","Pretty happy",1976
"5795","White","Pretty happy",1976
"5796","White","Pretty happy",1976
"5797","White","Very happy",1976
"5798","White","Very happy",1976
"5799","White","Pretty happy",1976
"5800","White","Pretty happy",1976
"5801","White","Pretty happy",1976
"5802","White","Pretty happy",1976
"5803","White","Pretty happy",1976
"5804","White","Pretty happy",1976
"5805","White","Very happy",1976
"5806","White","Very happy",1976
"5807","White","Very happy",1976
"5808","White","Very happy",1976
"5809","White","Very happy",1976
"5810","White","Not too happy",1976
"5811","Black","Pretty happy",1976
"5812","Black","Pretty happy",1976
"5813","Black","Not too happy",1976
"5814","Black","Very happy",1976
"5815","White","Not too happy",1976
"5816","White","Pretty happy",1976
"5817","White","Not too happy",1976
"5818","White","Pretty happy",1976
"5819","White","Pretty happy",1976
"5820","White","Very happy",1976
"5821","White","Very happy",1976
"5822","White","Pretty happy",1976
"5823","White","Pretty happy",1976
"5824","White","Very happy",1976
"5825","White","Not too happy",1976
"5826","White","Pretty happy",1976
"5827","White","Very happy",1976
"5828","White","Very happy",1976
"5829","White","Pretty happy",1976
"5830","White","Pretty happy",1976
"5831","White","Very happy",1976
"5832","White","Very happy",1976
"5833","White","Pretty happy",1976
"5834","Black","Not too happy",1976
"5835","White","Pretty happy",1976
"5836","Black","Not too happy",1976
"5837","Black","Pretty happy",1976
"5838","Black","Pretty happy",1976
"5839","White","Very happy",1976
"5840","White","Pretty happy",1976
"5841","White","Very happy",1976
"5842","White","Pretty happy",1976
"5843","White","Very happy",1976
"5844","White","Not too happy",1976
"5845","White","Very happy",1976
"5846","White","Pretty happy",1976
"5847","White","Very happy",1976
"5848","White","Pretty happy",1976
"5849","White","Pretty happy",1976
"5850","White","Not too happy",1976
"5851","White","Pretty happy",1976
"5852","White","Very happy",1976
"5853","Black","Not too happy",1976
"5854","Black","Not too happy",1976
"5855","Black","Pretty happy",1976
"5856","Black","Pretty happy",1976
"5857","Black","Very happy",1976
"5858","Black","Pretty happy",1976
"5859","Black","Pretty happy",1976
"5860","Black","Very happy",1976
"5861","Black","Pretty happy",1976
"5862","Black","Pretty happy",1976
"5863","White","Pretty happy",1976
"5864","White","Pretty happy",1976
"5865","White","Pretty happy",1976
"5866","White","Pretty happy",1976
"5867","White","Very happy",1976
"5868","White","Very happy",1976
"5869","White","Pretty happy",1976
"5870","White","Pretty happy",1976
"5871","White","Not too happy",1976
"5872","White","Pretty happy",1976
"5873","White","Very happy",1976
"5874","White","Very happy",1976
"5875","White","Pretty happy",1976
"5876","White","Pretty happy",1976
"5877","White","Pretty happy",1976
"5878","White","Very happy",1976
"5879","White","Very happy",1976
"5880","White","Very happy",1976
"5881","White","Pretty happy",1976
"5882","White","Pretty happy",1976
"5883","White","Not too happy",1976
"5884","White","Very happy",1976
"5885","White","Pretty happy",1976
"5886","Black","Pretty happy",1976
"5887","Black","Pretty happy",1976
"5888","Black","Pretty happy",1976
"5889","White","Pretty happy",1976
"5890","Black","Pretty happy",1976
"5891","White","Very happy",1976
"5892","White","Pretty happy",1976
"5893","White","Very happy",1976
"5894","White","Pretty happy",1976
"5895","White","Pretty happy",1976
"5896","White","Very happy",1976
"5897","White","Pretty happy",1976
"5898","White","Pretty happy",1976
"5899","White","Pretty happy",1976
"5900","White","Very happy",1976
"5901","White","Very happy",1976
"5902","White","Very happy",1976
"5903","Black","Pretty happy",1976
"5904","White","Pretty happy",1976
"5905","White","Pretty happy",1976
"5906","White","Very happy",1976
"5907","White","Pretty happy",1976
"5908","White","Pretty happy",1976
"5909","White","Pretty happy",1976
"5910","White","Very happy",1976
