"","Sex","Happy_level","Year"
"56367","Female","Not too happy",2021
"56368","Male","Pretty happy",2021
"56369","Male","Pretty happy",2021
"56370","Female","Pretty happy",2021
"56371","Female","Very happy",2021
"56372","Female","Not too happy",2021
"56373","Male","Not too happy",2021
"56374","Female","Pretty happy",2021
"56375","Male","Very happy",2021
"56376","Female","Not too happy",2021
"56377","Male","Not too happy",2021
"56378","Male","Pretty happy",2021
"56379","Male","Pretty happy",2021
"56380","Female","Pretty happy",2021
"56381","Female","Pretty happy",2021
"56382","Female","Not too happy",2021
"56383","Female","Pretty happy",2021
"56384","Male","Pretty happy",2021
"56385","Male","Pretty happy",2021
"56386","Male","Not too happy",2021
"56387","Male","Pretty happy",2021
"56388","Male","Not too happy",2021
"56389","Female","Not too happy",2021
"56390","Male","Not too happy",2021
"56391","Male","Pretty happy",2021
"56392","Female","Not too happy",2021
"56393","Male","Pretty happy",2021
"56394","Female","Pretty happy",2021
"56395","Female","Pretty happy",2021
"56396","Male","Not too happy",2021
"56397","Female","Very happy",2021
"56398","Male","Very happy",2021
"56399","Male","Not too happy",2021
"56400","Female","Very happy",2021
"56401","Male","Pretty happy",2021
"56402","Female","Pretty happy",2021
"56403","Female","Pretty happy",2021
"56404","Male","Pretty happy",2021
"56405","Female","Not too happy",2021
"56406","Male","Not too happy",2021
"56407","Female","Not too happy",2021
"56408","Female","Not too happy",2021
"56409","Male","Pretty happy",2021
"56410","Male","Not too happy",2021
"56411","Female","Pretty happy",2021
"56412","Male","Pretty happy",2021
"56413","Female","Very happy",2021
"56414","Female","Pretty happy",2021
"56415","Male","Very happy",2021
"56416","Female","Pretty happy",2021
"56417","Female","Pretty happy",2021
"56418","Male","Pretty happy",2021
"56419","Male","Not too happy",2021
"56420","Male","Pretty happy",2021
"56421","Female","Not too happy",2021
"56422","Male","Pretty happy",2021
"56423","Female","Pretty happy",2021
"56424","Male","Very happy",2021
"56425","Female","Pretty happy",2021
"56426","Male","Very happy",2021
"56427","Male","Very happy",2021
"56428","Male","Very happy",2021
"56429","Female","Very happy",2021
"56430","Female","Pretty happy",2021
"56431","Male","Very happy",2021
"56432","Male","Pretty happy",2021
"56433","Male","Pretty happy",2021
"56434","Female","Not too happy",2021
"56435","Male","Pretty happy",2021
"56436","Male","Not too happy",2021
"56437","Male","Not too happy",2021
"56438","Female","Pretty happy",2021
"56439","Female","Pretty happy",2021
"56440","Female","Very happy",2021
"56441","Female","Pretty happy",2021
"56442","Female","Pretty happy",2021
"56443","Female","Very happy",2021
"56444","Male","Pretty happy",2021
"56445","Female","Pretty happy",2021
"56446","Female","Not too happy",2021
"56447","Female","Pretty happy",2021
"56448","Male","Pretty happy",2021
"56449","Female","Pretty happy",2021
"56450","Female","Not too happy",2021
"56451","Male","Pretty happy",2021
"56452","Female","Very happy",2021
"56453","Female","Pretty happy",2021
"56454","Female","Pretty happy",2021
"56455","Female","Pretty happy",2021
"56456","Female","Pretty happy",2021
"56457","Female","Pretty happy",2021
"56458","Female","Not too happy",2021
"56459","Female","Not too happy",2021
"56460","Male","Very happy",2021
"56461","Female","Pretty happy",2021
"56462","Female","Pretty happy",2021
"56463","Male","Not too happy",2021
"56464","Female","Very happy",2021
"56465","Female","Pretty happy",2021
"56466","Female","Pretty happy",2021
"56467","Male","Not too happy",2021
"56468","Female","Very happy",2021
"56469","Male","Not too happy",2021
"56470","Male","Not too happy",2021
"56471","Female","Pretty happy",2021
"56472","Male","Not too happy",2021
"56473","Female","Pretty happy",2021
"56474","Male","Pretty happy",2021
"56475","Female","Pretty happy",2021
"56476","Female","Pretty happy",2021
"56477","Male","Pretty happy",2021
"56478","Female","Pretty happy",2021
"56479","Female","Pretty happy",2021
"56480","Female","Very happy",2021
"56481","Male","Pretty happy",2021
"56482","Female","Very happy",2021
"56483","Male","Very happy",2021
"56484","Male","Pretty happy",2021
"56485","Female","Pretty happy",2021
"56486","Female","Pretty happy",2021
"56487","Male","Not too happy",2021
"56488","Female","Pretty happy",2021
"56489","Female","Pretty happy",2021
"56490","Female","Pretty happy",2021
"56491","Female","Pretty happy",2021
"56492","Female","Not too happy",2021
"56493","Male","Not too happy",2021
"56494","Female","Pretty happy",2021
"56495","Female","Very happy",2021
"56496","Female","Pretty happy",2021
"56497","Male","Not too happy",2021
"56498","Male","Pretty happy",2021
"56499","Female","Pretty happy",2021
"56500","Male","Pretty happy",2021
"56501","Male","Pretty happy",2021
"56502","Female","Pretty happy",2021
"56503","Female","Not too happy",2021
"56504","Male","Very happy",2021
"56505","Female","Not too happy",2021
"56506","Male","Pretty happy",2021
"56507","Male","Not too happy",2021
"56508","Female","Pretty happy",2021
"56509","Male","Pretty happy",2021
"56510","Female","Very happy",2021
"56511","Female","Not too happy",2021
"56512","Female","Not too happy",2021
"56513","Male","Not too happy",2021
"56514","Female","Pretty happy",2021
"56515","Female","Pretty happy",2021
"56516","Male","Very happy",2021
"56517","Female","Not too happy",2021
"56518","Female","Not too happy",2021
"56519","Female","Not too happy",2021
"56520","Female","Very happy",2021
"56521","Female","Pretty happy",2021
"56522","Female","Not too happy",2021
"56523","Female","Not too happy",2021
"56524","Male","Pretty happy",2021
"56525","Female","Very happy",2021
"56526","Male","Not too happy",2021
"56527","Female","Pretty happy",2021
"56528","Female","Not too happy",2021
"56529","Female","Very happy",2021
"56530","Female","Pretty happy",2021
"56531","Male","Not too happy",2021
"56532","Female","Very happy",2021
"56533","Male","Pretty happy",2021
"56534","Female","Pretty happy",2021
"56535","Female","Not too happy",2021
"56536","Male","Pretty happy",2021
"56537","Male","Pretty happy",2021
"56538","Male","Very happy",2021
"56539","Female","Pretty happy",2021
"56540","Male","Pretty happy",2021
"56541","Female","Pretty happy",2021
"56542","Female","Pretty happy",2021
"56543","Female","Very happy",2021
"56544","Male","Not too happy",2021
"56545","Male","Not too happy",2021
"56546","Female","Pretty happy",2021
"56547","Female","Pretty happy",2021
"56548","Female","Not too happy",2021
"56549","Female","Pretty happy",2021
"56550","Female","Pretty happy",2021
"56551","Male","Pretty happy",2021
"56552","Male","Not too happy",2021
"56553","Female","Pretty happy",2021
"56554","Male","Pretty happy",2021
"56555","Male","Pretty happy",2021
"56556","Male","Very happy",2021
"56557","Male","Very happy",2021
"56558","Female","Pretty happy",2021
"56559","Male","Not too happy",2021
"56560","Male","Pretty happy",2021
"56561","Male","Pretty happy",2021
"56562","Male","Not too happy",2021
"56563","Male","Not too happy",2021
"56564","Female","Pretty happy",2021
"56565","Female","Not too happy",2021
"56566","Male","Pretty happy",2021
"56567","Female","Pretty happy",2021
"56568","Female","Pretty happy",2021
"56569","Male","Very happy",2021
"56570","Male","Pretty happy",2021
"56571","Female","Pretty happy",2021
"56572","Female","Not too happy",2021
"56573","Female","Pretty happy",2021
"56574","Female","Pretty happy",2021
"56575","Male","Not too happy",2021
"56576","Female","Not too happy",2021
"56577","Female","Pretty happy",2021
"56578","Male","Not too happy",2021
"56579","Male","Very happy",2021
"56580","Female","Not too happy",2021
"56581","Male","Pretty happy",2021
"56582","Male","Pretty happy",2021
"56583","Male","Pretty happy",2021
"56584","Male","Very happy",2021
"56585","Male","Very happy",2021
"56586","Female","Pretty happy",2021
"56587","Female","Pretty happy",2021
"56588","Male","Very happy",2021
"56589","Male","Pretty happy",2021
"56590","Female","Pretty happy",2021
"56591","Male","Pretty happy",2021
"56592","Female","Pretty happy",2021
"56593","Female","Pretty happy",2021
"56594","Female","Very happy",2021
"56595","Male","Not too happy",2021
"56596","Female","Pretty happy",2021
"56597","Male","Pretty happy",2021
"56598","Male","Not too happy",2021
"56599","Female","Pretty happy",2021
"56600","Female","Pretty happy",2021
"56601","Male","Pretty happy",2021
"56602","Male","Very happy",2021
"56603","Male","Very happy",2021
"56604","Female","Very happy",2021
"56605","Male","Not too happy",2021
"56606","Female","Pretty happy",2021
"56607","Male","Pretty happy",2021
"56608","Female","Pretty happy",2021
"56609","Female","Pretty happy",2021
"56610","Female","Not too happy",2021
"56611","Male","Pretty happy",2021
"56612","Female","Pretty happy",2021
"56613","Male","Pretty happy",2021
"56614","Female","Pretty happy",2021
"56615","Female","Very happy",2021
"56616","Female","Pretty happy",2021
"56617","Female","Not too happy",2021
"56618","Female","Pretty happy",2021
"56619","Male","Pretty happy",2021
"56620","Female","Not too happy",2021
"56621","Male","Pretty happy",2021
"56622","Male","Very happy",2021
"56623","Male","Very happy",2021
"56624","Male","Pretty happy",2021
"56625","Female","Pretty happy",2021
"56626","Female","Very happy",2021
"56627","Male","Not too happy",2021
"56628","Male","Pretty happy",2021
"56629","Female","Not too happy",2021
"56630","Female","Not too happy",2021
"56631","Female","Not too happy",2021
"56632","Male","Very happy",2021
"56633","Female","Pretty happy",2021
"56634","Female","Pretty happy",2021
"56635","Female","Not too happy",2021
"56636","Female","Not too happy",2021
"56637","Female","Not too happy",2021
"56638","Female","Pretty happy",2021
"56639","Male","Pretty happy",2021
"56640","Female","Not too happy",2021
"56641","Male","Pretty happy",2021
"56642","Male","Not too happy",2021
"56643","Male","Very happy",2021
"56644","Male","Pretty happy",2021
"56645","Male","Not too happy",2021
"56646","Male","Not too happy",2021
"56647","Female","Pretty happy",2021
"56648","Male","Very happy",2021
"56649","Male","Very happy",2021
"56650","Male","Pretty happy",2021
"56651","Female","Very happy",2021
"56652","Female","Pretty happy",2021
"56653","Female","Very happy",2021
"56654","Female","Pretty happy",2021
"56655","Male","Pretty happy",2021
"56656","Female","Not too happy",2021
"56657","Female","Not too happy",2021
"56658","Female","Pretty happy",2021
"56659","Male","Not too happy",2021
"56660","Female","Pretty happy",2021
"56661","Male","Pretty happy",2021
"56662","Female","Pretty happy",2021
"56663","Female","Pretty happy",2021
"56664","Female","Not too happy",2021
"56665","Female","Pretty happy",2021
"56666","Female","Not too happy",2021
"56667","Female","Pretty happy",2021
"56668","Female","Pretty happy",2021
"56669","Male","Not too happy",2021
"56670","Female","Pretty happy",2021
"56671","Female","Pretty happy",2021
"56672","Male","Pretty happy",2021
"56673","Female","Very happy",2021
"56674","Female","Pretty happy",2021
"56675","Male","Pretty happy",2021
"56676","Female","Pretty happy",2021
"56677","Male","Not too happy",2021
"56678","Female","Pretty happy",2021
"56679","Female","Very happy",2021
"56680","Male","Not too happy",2021
"56681","Male","Very happy",2021
"56682","Female","Pretty happy",2021
"56683","Female","Not too happy",2021
"56684","Female","Pretty happy",2021
"56685","Male","Pretty happy",2021
"56686","Female","Very happy",2021
"56687","Male","Not too happy",2021
"56688","Male","Pretty happy",2021
"56689","Male","Pretty happy",2021
"56690","Male","Pretty happy",2021
"56691","Male","Pretty happy",2021
"56692","Male","Pretty happy",2021
"56693","Female","Pretty happy",2021
"56694","Female","Pretty happy",2021
"56695","Male","Pretty happy",2021
"56696","Female","Not too happy",2021
"56697","Male","Very happy",2021
"56698","Male","Very happy",2021
"56699","Male","Very happy",2021
"56700","Female","Pretty happy",2021
"56701","Female","Pretty happy",2021
"56702","Male","Pretty happy",2021
"56703","Female","Pretty happy",2021
"56704","Female","Very happy",2021
"56705","Female","Pretty happy",2021
"56706","Male","Very happy",2021
"56707","Female","Pretty happy",2021
"56708","Male","Not too happy",2021
"56709","Male","Pretty happy",2021
"56710","Male","Pretty happy",2021
"56711","Male","Pretty happy",2021
"56712","Male","Pretty happy",2021
"56713","Male","Pretty happy",2021
"56714","Female","Pretty happy",2021
"56715","Male","Very happy",2021
"56716","Female","Not too happy",2021
"56717","Female","Pretty happy",2021
"56718","Male","Pretty happy",2021
"56719","Male","Pretty happy",2021
"56720","Male","Pretty happy",2021
"56721","Male","Not too happy",2021
"56722","Female","Pretty happy",2021
"56723","Female","Pretty happy",2021
"56724","Male","Very happy",2021
"56725","Male","Pretty happy",2021
"56726","Female","Not too happy",2021
"56727","Female","Not too happy",2021
"56728","Male","Pretty happy",2021
"56729","Male","Pretty happy",2021
"56730","Female","Pretty happy",2021
"56731","Female","Pretty happy",2021
"56732","Male","Not too happy",2021
"56733","Female","Pretty happy",2021
"56734","Female","Pretty happy",2021
"56735","Male","Not too happy",2021
"56736","Female","Pretty happy",2021
"56737","Female","Pretty happy",2021
"56738","Female","Pretty happy",2021
"56739","Female","Pretty happy",2021
"56740","Male","Not too happy",2021
"56741","Male","Very happy",2021
"56742","Male","Pretty happy",2021
"56743","Male","Not too happy",2021
"56744","Female","Not too happy",2021
"56745","Male","Not too happy",2021
"56746","Female","Pretty happy",2021
"56747","Male","Pretty happy",2021
"56748","Female","Pretty happy",2021
"56749","Female","Not too happy",2021
"56750","Female","Pretty happy",2021
"56751","Female","Pretty happy",2021
"56752","Male","Pretty happy",2021
"56753","Male","Very happy",2021
"56754","Female","Very happy",2021
"56755","Male","Pretty happy",2021
"56756","Female","Pretty happy",2021
"56757","Female","Not too happy",2021
"56758","Male","Not too happy",2021
"56759","Male","Pretty happy",2021
"56760","Female","Pretty happy",2021
"56761","Female","Not too happy",2021
"56762","Female","Not too happy",2021
"56763","Female","Pretty happy",2021
"56764","Male","Pretty happy",2021
"56765","Male","Pretty happy",2021
